NEW_OBJECTID,OLD_OBJECTID,LINEARID,NAME,START_X,START_Y,MID_X,MID_Y,END_X,END_Y,Truck_Route,START_BLK,END_BLK,START_ZONE,END_ZONE,DST_1,DST_2,DST_3,DST_4,DST_5,DST_6,DST_7,DST_8,DST_9,DST_10,DST_11,DST_12,Border,NSEW,Deadend,Block_ID,X_BLOCKS,Y_BLOCKS
3621,1418,1.10E+11,Hartrey Ave,-87.703401,42.062227,-87.70339878,42.06279044,-87.703397,42.063354,N,1.70E+11,1.70E+11,R1,R3,3575.986283,4121.959953,2124.035263,711.687932,3895.81279,496.3617655,2164.138464,4314.529537,1965.07586,2112.675669,3280.546395,1200.8192,N,E,0,529,-87.70107222,42.06277329
3622,1419,1.10E+12,Harrison St,-87.700102,42.063358,-87.70174359,42.06332951,-87.703397,42.063354,N,1.70E+11,1.70E+11,R5,R3,3786.406909,4176.72332,2118.955304,621.7119734,3867.450597,645.1558091,2250.96732,4330.606762,1821.327173,2244.025884,3308.458269,1306.540059,N,S,0,529,-87.70107222,42.06277329
1416,1416,1.10E+11,Brown Ave,-87.700391,42.05923,-87.70039067,42.06004054,-87.700381,42.060851,N,1.70E+11,1.70E+11,R1,R3,4201.581519,3807.685349,1738.157293,403.5713967,3501.704726,705.0164853,1928.385529,3946.282677,1805.054113,2052.703797,2925.784549,1560.466026,N,W,0,530,-87.70118066,42.06003478
1426,1426,1.10E+12,Grant St,-87.700391,42.05923,-87.70116299,42.05921522,-87.701935,42.059202,N,1.70E+11,1.70E+11,R1,R1,3527.900329,3715.702792,1684.786313,479.6312041,3465.288568,662.8591761,1820.625606,3877.103956,1897.9152,1943.873946,2848.640481,1555.810107,N,N,0,530,-87.70118066,42.06003478
3623,1420,1.10E+11,Colfax St,-87.700381,42.060851,-87.7011785,42.06085722,-87.701976,42.060864,N,1.70E+11,1.70E+11,R3,R1,4218.381136,3899.368249,1848.553348,473.5138992,3613.676349,633.2396507,1995.603558,4052.552181,1836.940314,2068.930247,3028.293275,1459.3935,N,S,0,530,-87.70118066,42.06003478
3632,1429,1.10E+12,Grey Ave,-87.701935,42.059202,-87.70199047,42.06002612,-87.701976,42.060864,N,1.70E+11,1.70E+11,R1,R1,4254.037092,3807.920337,1797.080614,535.0207583,3578.655589,575.4213559,1887.903115,3984.555804,1929.3141,1956.023142,2952.505209,1449.045352,N,E,0,530,-87.70118066,42.06003478
1417,1417,1.10E+12,Prairie Ave,-87.696698,42.059298,-87.69734866,42.06008326,-87.698006,42.060863,N,1.70E+11,1.70E+11,OS,R3,4386.090044,3821.461872,1651.034585,153.7265362,3366.174201,952.7138241,2028.330202,3886.4356,1571.344532,2247.376908,2892.5475,1779.158934,N,W,0,531,-87.69885003,42.05989723
1428,1428,1.10E+12,Grant St,-87.698775,42.05926,-87.699583,42.059245,-87.700391,42.05923,N,1.70E+11,1.70E+11,R1,R1,4107.884981,3719.513004,1629.444312,353.5304434,3390.704407,787.2577151,1868.274725,3842.154608,1777.201989,2045.252879,2826.032768,1663.085,N,N,0,531,-87.69885003,42.05989723
1433,1433,1.10E+12,Grant St,-87.696698,42.059298,-87.69773649,42.05927849,-87.698775,42.05926,N,1.70E+11,1.70E+11,OS,R1,3020.969997,3729.556045,1575.779424,212.1426151,3307.756286,934.5721697,1933.429142,3806.385659,1637.974229,2167.508728,2806.866937,1792.325687,N,N,0,531,-87.69885003,42.05989723
3615,1412,1.10E+11,Colfax St,-87.698006,42.060863,-87.69919132,42.06083884,-87.700381,42.060851,N,1.70E+11,1.70E+11,R3,R3,4297.288209,3898.536183,1781.09433,312.6514227,3519.295183,796.5880798,2046.015536,4005.260083,1682.177981,2185.713023,2996.464207,1606.027084,N,S,0,531,-87.69885003,42.05989723
3619,1416,1.10E+11,Brown Ave,-87.700391,42.05923,-87.70039067,42.06004054,-87.700381,42.060851,N,1.70E+11,1.70E+11,R1,R3,4201.581519,3807.685349,1738.157293,403.5713967,3501.704726,705.0164853,1928.385529,3946.282677,1805.054113,2052.703797,2925.784549,1560.466026,N,E,0,531,-87.69885003,42.05989723
1424,1424,1.10E+11,Noyes St,-87.700405,42.058157,-87.701177,42.058142,-87.701949,42.058127,N,1.70E+11,1.70E+11,R1,R1,3034.05232,3595.686483,1581.129953,521.6996371,3371.41964,705.9863352,1706.58636,3763.486,1947.910388,1865.829093,2731.965006,1625.395766,N,N,0,532,-87.7011693,42.0586788
1427,1427,1.10E+11,Brown Ave,-87.700405,42.058157,-87.70039607,42.05869349,-87.700391,42.05923,N,1.70E+11,1.70E+11,R1,R1,3491.503518,3657.010974,1603.55784,437.6580207,3380.674175,741.0503286,1786.526131,3802.351733,1863.537152,1954.499184,2778.207792,1640.79869,N,W,0,532,-87.7011693,42.0586788
3628,1425,1.10E+12,Grey Ave,-87.701949,42.058127,-87.70194112,42.05866449,-87.701935,42.059202,N,1.70E+11,1.70E+11,R1,R1,3588.377974,3655.563496,1663.674443,557.9349135,3456.312047,624.3041368,1742.655792,3839.116529,1980.804873,1855.16616,2803.744855,1539.977899,N,E,0,532,-87.7011693,42.0586788
3629,1426,1.10E+12,Grant St,-87.700391,42.05923,-87.70116299,42.05921522,-87.701935,42.059202,N,1.70E+11,1.70E+11,R1,R1,3527.900329,3715.702792,1684.786313,479.6312041,3465.288568,662.8591761,1820.625606,3877.103956,1897.9152,1943.873946,2848.640481,1555.810107,N,S,0,532,-87.7011693,42.0586788
1431,1431,1.10E+11,Noyes St,-87.698798,42.058185,-87.69960149,42.05817049,-87.700405,42.058157,N,1.70E+11,1.70E+11,OS,R1,3258.541854,3599.318925,1521.697207,407.8265523,3294.648585,822.9460463,1756.739989,3727.290957,1830.588509,1970.566547,2708.106669,1727.821776,N,N,0,533,-87.69959193,42.05870787
1432,1432,1.10E+11,Dodge Ave,-87.698798,42.058185,-87.69878714,42.05872251,-87.698775,42.05926,N,1.70E+11,1.70E+11,OS,R1,4163.966899,3663.073809,1549.451773,318.1158757,3305.155041,865.7468992,1840.319653,3768.115157,1742.935634,2061.098549,2757.462528,1749.490314,N,W,0,533,-87.69959193,42.05870787
3630,1427,1.10E+11,Brown Ave,-87.700405,42.058157,-87.70039607,42.05869349,-87.700391,42.05923,N,1.70E+11,1.70E+11,R1,R1,3491.503518,3657.010974,1603.55784,437.6580207,3380.674175,741.0503286,1786.526131,3802.351733,1863.537152,1954.499184,2778.207792,1640.79869,N,E,0,533,-87.69959193,42.05870787
3631,1428,1.10E+12,Grant St,-87.698775,42.05926,-87.699583,42.059245,-87.700391,42.05923,N,1.70E+11,1.70E+11,R1,R1,4107.884981,3719.513004,1629.444312,353.5304434,3390.704407,787.2577151,1868.274725,3842.154608,1777.201989,2045.252879,2826.032768,1663.085,N,S,0,533,-87.69959193,42.05870787
1464,1464,1.10E+11,Keeney St,-87.701765,42.028378,-87.70281099,42.02835499,-87.703857,42.028333,N,1.70E+11,1.70E+11,R2,R2,163.6825768,322.9091306,2188.446165,3613.395238,2346.290115,3677.865868,1775.283126,1354.379073,4583.664222,2539.63946,1019.990036,4476.844563,N,N,1,534,-87.70245967,42.02881548
1466,1466,1.10E+11,Grey Ave,-87.701765,42.028378,-87.70175403,42.02883146,-87.701747,42.029285,N,1.70E+11,1.70E+11,R2,R2,797.1819177,332.0857803,2103.584615,3547.192039,2247.583796,3638.05116,1747.440052,1279.832571,4499.635364,2541.496278,919.6965206,4448.767607,N,W,0,534,-87.70245967,42.02881548
2357,82,1.10E+11,Seward St,-87.701747,42.029285,-87.70281399,42.02925999,-87.703881,42.029236,N,1.70E+11,1.70E+11,R2,R2,725.3668699,409.8102393,2097.694411,3513.661088,2318.394975,3577.56183,1677.209517,1375.82637,4491.734693,2453.676819,956.3316384,4379.030659,N,S,1,534,-87.70245967,42.02881548
1470,1470,1.10E+12,Greenwood St,-87.692083,42.042777,-87.69284699,42.04279102,-87.693611,42.042804,N,1.70E+11,1.70E+11,R1,R3,2353.27136,1981.869127,380.5285984,1960.118274,1690.365662,2419.633825,1255.651942,1920.398106,2775.893298,2212.89918,942.472477,3351.892552,N,N,0,535,-87.69283075,42.04351699
1480,1480,1.10E+11,Wesley Ave,-87.692083,42.042777,-87.69206699,42.04350403,-87.692049,42.044231,N,1.70E+11,1.70E+11,R1,R1,2784.797374,2078.222294,286.1577673,1889.343364,1682.784552,2389.658276,1315.477906,1981.807401,2677.722791,2256.994612,1027.469941,3326.535007,N,W,0,535,-87.69283075,42.04351699
3694,1492,1.10E+11,Ashland Ave,-87.693611,42.042804,-87.69359449,42.04352998,-87.69358,42.044256,N,1.70E+11,1.70E+11,R3,B1,2891.567985,2042.339132,333.8050975,1871.887639,1787.17873,2316.848571,1189.861319,2016.837388,2724.783955,2133.722095,1023.63434,3248.898313,N,E,0,535,-87.69283075,42.04351699
3695,1493,1.10E+12,Lake St,-87.692049,42.044231,-87.69281451,42.04424292,-87.69358,42.044256,N,1.70E+11,1.70E+11,R1,B1,2815.247185,2137.198672,231.9840512,1799.124781,1781.49522,2286.690972,1254.945327,2076.664528,2625.72086,2180.636086,1104.785708,3223.558648,N,S,0,535,-87.69283075,42.04351699
1471,1471,1.10E+11,Grove St,-87.693556,42.045665,-87.69360651,42.045665,-87.693657,42.045666,N,1.70E+11,1.70E+11,R1,R3,2180.97513,2272.35935,191.5824577,1633.923431,1931.594207,2119.58157,1207.769877,2247.000449,2509.976243,2093.110919,1262.451205,3058.256625,N,N,0,536,-87.69297799,42.04591682
1481,1481,1.10E+11,Grove St,-87.692021,42.045637,-87.69278847,42.0456526,-87.693556,42.045665,N,1.70E+11,1.70E+11,R1,R1,2173.512654,2288.828146,126.7729322,1643.021955,1879.542079,2161.195974,1273.780072,2229.332692,2481.587112,2160.113727,1262.385733,3101.728057,N,N,0,536,-87.69297799,42.04591682
1484,1484,1.10E+11,Wesley Ave,-87.692021,42.045637,-87.69201349,42.04596599,-87.692007,42.046295,N,1.70E+11,1.70E+11,R1,R1,2561.835292,2340.805549,56.99941187,1618.30907,1855.867719,2173.658421,1342.667363,2249.986871,2422.932709,2220.069861,1301.830071,3116.090831,N,W,0,536,-87.69297799,42.04591682
3679,1477,1.10E+11,Ashland Ave,-87.693657,42.045666,-87.693653,42.04599299,-87.69365,42.04632,N,1.70E+11,1.70E+11,R3,R1,2331.22942,2306.95049,191.6397799,1597.038652,1958.205225,2087.842545,1211.074617,2283.447084,2479.047742,2085.568239,1299.169756,3027.264879,N,E,0,536,-87.69297799,42.04591682
3685,1483,1.10E+11,Elinor Pl,-87.692007,42.046295,-87.6928285,42.04630751,-87.69365,42.04632,N,1.70E+11,1.70E+11,R1,R1,2745.024973,2358.386817,128.450628,1570.006021,1930.933912,2101.674996,1284.838091,2301.441314,2417.095146,2150.169556,1335.427537,3043.469452,N,S,0,536,-87.69297799,42.04591682
1473,1473,1.10E+11,Davis St,-87.688707,42.04709,-87.68942801,42.04709851,-87.690149,42.047108,N,1.70E+11,1.70E+11,R6,R4,788.5455014,2530.715695,198.1434885,1548.513293,1803.565264,2225.149119,1577.261702,2343.694313,2224.142636,2424.841719,1461.608046,3168.743596,N,N,0,537,-87.68944102,42.04781342
1701,1701,1.10E+12,Ridge Ave,-87.688707,42.04709,-87.68874334,42.0478067,-87.688787,42.048523,N,1.70E+11,1.70E+11,R6,R6,3266.81028,2625.019832,292.6545899,1493.682759,1831.808888,2212.596048,1651.972235,2417.760015,2130.241417,2480.098314,1552.041885,3154.447777,N,W,0,537,-87.68944102,42.04781342
3900,1703,1.10E+11,Asbury Ave,-87.690149,42.047108,-87.69013321,42.047822,-87.690132,42.048536,N,1.70E+11,1.70E+11,R4,R1,3282.876194,2586.590314,225.7212633,1453.528936,1902.933048,2127.285146,1542.928975,2430.495502,2170.666523,2365.84427,1528.945707,3070.649796,N,E,0,537,-87.68944102,42.04781342
3901,1704,1.10E+12,Church St,-87.688787,42.048523,-87.68945951,42.04852645,-87.690132,42.048536,Y,1.70E+11,1.70E+11,R6,R1,3272.363692,2679.402255,321.1188839,1397.296016,1931.548382,2115.233272,1620.177549,2502.918468,2076.593951,2422.829369,1616.966363,3056.544959,N,S,0,537,-87.68944102,42.04781342
1474,1474,1.10E+11,Asbury Ave,-87.690178,42.045653,-87.69016295,42.04638049,-87.690149,42.047108,N,1.70E+11,1.70E+11,R1,R4,520.1581429,2434.156038,104.2240294,1607.280263,1782.151121,2239.804018,1500.849832,2270.81223,2320.848723,2368.224735,1370.186509,3183.891365,N,W,0,538,-87.69236591,42.04508
1489,1489,1.10E+12,Lake St,-87.690207,42.044203,-87.69112801,42.04421624,-87.692049,42.044231,N,1.70E+11,1.70E+11,R1,R1,2731.230126,2179.645502,200.4961102,1824.17932,1671.328854,2371.825729,1393.364103,2043.981409,2575.212469,2317.687058,1117.501763,3312.53852,N,N,0,538,-87.69236591,42.04508
1490,1490,1.10E+11,Grove St,-87.690178,42.045653,-87.69060698,42.04565845,-87.691036,42.045659,N,1.70E+11,1.70E+11,R1,R1,1942.691984,2345.726741,70.29102001,1676.031015,1748.903039,2274.89927,1451.010504,2195.941876,2409.376113,2338.429646,1283.898215,3218.418727,N,N,1,538,-87.69236591,42.04508
1841,1841,1.10E+11,Asbury Ave,-87.690207,42.044203,-87.69019199,42.04492799,-87.690178,42.045653,N,1.70E+11,1.70E+11,R1,R1,1097.218854,2281.81543,151.9537035,1763.579962,1667.333325,2358.95929,1475.236873,2110.143299,2473.561103,2381.765977,1210.902624,3302.086973,N,W,0,538,-87.69236591,42.04508
2391,116,1.10E+11,Hartrey Ave,-87.703895,42.037414,-87.70384659,42.0392284,-87.703807,42.041043,N,1.70E+11,1.70E+11,I2,I2,249.5254962,1504.477347,1278.502126,2445.163956,2381.869515,2462.603032,613.1268529,2029.91567,3558.116029,1561.561899,1009.01926,3287.677362,N,E,0,538,-87.69236591,42.04508
3680,1478,1.10E+11,Davis St,-87.690149,42.047108,-87.69106951,42.04711801,-87.69199,42.047129,N,1.70E+11,1.70E+11,R4,R1,486.4163007,2487.24857,126.4365119,1508.415343,1893.327118,2128.65701,1447.093682,2363.100416,2273.576241,2289.887491,1438.880937,3072.748358,N,S,0,538,-87.69236591,42.04508
3684,1482,1.10E+11,Wesley Ave,-87.692049,42.044231,-87.69203449,42.04493399,-87.692021,42.045637,N,1.70E+11,1.70E+11,R1,R1,2261.43895,2230.396285,133.1520363,1731.771341,1780.089912,2262.702039,1324.500137,2137.323193,2529.162043,2231.603904,1186.776416,3203.179372,N,E,0,538,-87.69236591,42.04508
3686,1484,1.10E+11,Wesley Ave,-87.692021,42.045637,-87.69201349,42.04596599,-87.692007,42.046295,N,1.70E+11,1.70E+11,R1,R1,2561.835292,2340.805549,56.99941187,1618.30907,1855.867719,2173.658421,1342.667363,2249.986871,2422.932709,2220.069861,1301.830071,3116.090831,N,E,0,538,-87.69236591,42.04508
3689,1487,1.10E+11,Wesley Ave,-87.692007,42.046295,-87.6919981,42.04671199,-87.69199,42.047129,N,1.70E+11,1.70E+11,R1,R1,590.7996477,2420.914549,96.8441464,1536.478466,1913.103639,2110.896542,1361.773477,2331.594117,2346.678059,2215.461478,1385.041044,3054.32021,N,E,0,538,-87.69236591,42.04508
3692,1490,1.10E+11,Grove St,-87.690178,42.045653,-87.69060698,42.04565845,-87.691036,42.045659,N,1.70E+11,1.70E+11,R1,R1,1942.691984,2345.726741,70.29102001,1676.031015,1748.903039,2274.89927,1451.010504,2195.941876,2409.376113,2338.429646,1283.898215,3218.418727,N,S,1,538,-87.69236591,42.04508
1478,1478,1.10E+11,Davis St,-87.690149,42.047108,-87.69106951,42.04711801,-87.69199,42.047129,N,1.70E+11,1.70E+11,R4,R1,486.4163007,2487.24857,126.4365119,1508.415343,1893.327118,2128.65701,1447.093682,2363.100416,2273.576241,2289.887491,1438.880937,3072.748358,N,N,0,539,-87.69105641,42.04783354
1703,1703,1.10E+11,Asbury Ave,-87.690149,42.047108,-87.69013321,42.047822,-87.690132,42.048536,N,1.70E+11,1.70E+11,R4,R1,3282.876194,2586.590314,225.7212633,1453.528936,1902.933048,2127.285146,1542.928975,2430.495502,2170.666523,2365.84427,1528.945707,3070.649796,N,W,0,539,-87.69105641,42.04783354
3903,1706,1.10E+11,Wesley Ave,-87.69199,42.047129,-87.69197241,42.04784562,-87.691969,42.048562,N,1.70E+11,1.70E+11,R1,R1,3837.896892,2543.113356,212.9316347,1412.53032,2003.480158,2018.524963,1400.040786,2455.808911,2231.702588,2214.658443,1511.556365,2962.619007,N,E,0,539,-87.69105641,42.04783354
3905,1708,1.10E+12,Church St,-87.690132,42.048536,-87.69105051,42.04854851,-87.691969,42.048562,Y,1.70E+11,1.70E+11,R1,R1,3158.091128,2640.149124,285.6045957,1354.075462,2013.558146,2016.647341,1498.201868,2521.051909,2127.71953,2292.223914,1597.692076,2959.916454,N,S,0,539,-87.69105641,42.04783354
1482,1482,1.10E+11,Wesley Ave,-87.692049,42.044231,-87.69203449,42.04493399,-87.692021,42.045637,N,1.70E+11,1.70E+11,R1,R1,2261.43895,2230.396285,133.1520363,1731.771341,1780.089912,2262.702039,1324.500137,2137.323193,2529.162043,2231.603904,1186.776416,3203.179372,N,W,0,540,-87.69280064,42.04494749
1493,1493,1.10E+12,Lake St,-87.692049,42.044231,-87.69281451,42.04424292,-87.69358,42.044256,N,1.70E+11,1.70E+11,R1,B1,2815.247185,2137.198672,231.9840512,1799.124781,1781.49522,2286.690972,1254.945327,2076.664528,2625.72086,2180.636086,1104.785708,3223.558648,N,N,0,540,-87.69280064,42.04494749
3683,1481,1.10E+11,Grove St,-87.692021,42.045637,-87.69278847,42.0456526,-87.693556,42.045665,N,1.70E+11,1.70E+11,R1,R1,2173.512654,2288.828146,126.7729322,1643.021955,1879.542079,2161.195974,1273.780072,2229.332692,2481.587112,2160.113727,1262.385733,3101.728057,N,S,0,540,-87.69280064,42.04494749
3693,1491,1.10E+11,Ashland Ave,-87.69358,42.044256,-87.69356508,42.04496046,-87.693556,42.045665,N,1.70E+11,1.70E+11,B1,R1,2229.168979,2197.048993,218.1879716,1712.704618,1879.388433,2185.533763,1199.692496,2170.025872,2579.043592,2106.650063,1183.625357,3122.318422,N,E,0,540,-87.69280064,42.04494749
1483,1483,1.10E+11,Elinor Pl,-87.692007,42.046295,-87.6928285,42.04630751,-87.69365,42.04632,N,1.70E+11,1.70E+11,R1,R1,2745.024973,2358.386817,128.450628,1570.006021,1930.933912,2101.674996,1284.838091,2301.441314,2417.095146,2150.169556,1335.427537,3043.469452,N,N,0,541,-87.69282052,42.0467224
1487,1487,1.10E+11,Wesley Ave,-87.692007,42.046295,-87.6919981,42.04671199,-87.69199,42.047129,N,1.70E+11,1.70E+11,R1,R1,590.7996477,2420.914549,96.8441464,1536.478466,1913.103639,2110.896542,1361.773477,2331.594117,2346.678059,2215.461478,1385.041044,3054.32021,N,W,0,541,-87.69282052,42.0467224
3687,1485,1.10E+11,Ashland Ave,-87.69365,42.04632,-87.69364249,42.04672949,-87.693636,42.047139,N,1.70E+11,1.70E+11,R1,R1,591.1321603,2387.10243,207.3579317,1515.129933,2012.151743,2023.046304,1231.616358,2363.001888,2405.732557,2080.359155,1381.540676,2964.228044,N,E,0,541,-87.69282052,42.0467224
3688,1486,1.10E+11,Davis St,-87.69199,42.047129,-87.692813,42.04714059,-87.693636,42.047139,N,1.70E+11,1.70E+11,R1,R1,608.6723082,2448.598581,176.683061,1477.972831,1994.401258,2030.816499,1309.963409,2392.10064,2333.307033,2146.543463,1428.588264,2973.946662,N,S,0,541,-87.69282052,42.0467224
1486,1486,1.10E+11,Davis St,-87.69199,42.047129,-87.692813,42.04714059,-87.693636,42.047139,N,1.70E+11,1.70E+11,R1,R1,608.6723082,2448.598581,176.683061,1477.972831,1994.401258,2030.816499,1309.963409,2392.10064,2333.307033,2146.543463,1428.588264,2973.946662,N,N,0,542,-87.69279985,42.04785643
1706,1706,1.10E+11,Wesley Ave,-87.69199,42.047129,-87.69197241,42.04784562,-87.691969,42.048562,N,1.70E+11,1.70E+11,R1,R1,3837.896892,2543.113356,212.9316347,1412.53032,2003.480158,2018.524963,1400.040786,2455.808911,2231.702588,2214.658443,1511.556365,2962.619007,N,W,0,542,-87.69279985,42.04785643
3902,1705,1.10E+11,Ashland Ave,-87.693636,42.047139,-87.69362349,42.04786399,-87.693612,42.048589,N,1.70E+11,1.70E+11,R1,R1,3661.275009,2510.903127,281.3033856,1389.094545,2098.70482,1926.017234,1273.29515,2485.854667,2293.88932,2078.939089,1508.425904,2869.199743,N,E,0,542,-87.69279985,42.04785643
3904,1707,1.10E+12,Church St,-87.691969,42.048562,-87.6927905,42.04857552,-87.693612,42.048589,Y,1.70E+11,1.70E+11,R1,R1,3903.759092,2604.390642,312.0517503,1319.775447,2109.135353,1913.024112,1366.805905,2548.753375,2190.9375,2149.431757,1589.048226,2857.121695,N,S,0,542,-87.69279985,42.04785643
1488,1488,1.10E+12,Greenwood St,-87.690236,42.042754,-87.69115951,42.04276493,-87.692083,42.042777,N,1.70E+11,1.70E+11,R1,R1,2539.786133,2027.719454,362.4458057,1983.147563,1573.876071,2500.286596,1394.160486,1885.116106,2728.117914,2348.18192,957.5475846,3437.584498,N,N,0,543,-87.69114388,42.04349092
1579,1579,1.10E+11,Asbury Ave,-87.690236,42.042754,-87.69022099,42.04347849,-87.690207,42.044203,N,1.70E+11,1.70E+11,R1,R1,2745.483288,2131.283418,296.5361624,1920.581226,1561.217977,2482.773042,1467.273538,1950.106814,2627.128605,2406.165218,1052.923817,3423.659637,N,W,0,543,-87.69114388,42.04349092
3682,1480,1.10E+11,Wesley Ave,-87.692083,42.042777,-87.69206699,42.04350403,-87.692049,42.044231,N,1.70E+11,1.70E+11,R1,R1,2784.797374,2078.222294,286.1577673,1889.343364,1682.784552,2389.658276,1315.477906,1981.807401,2677.722791,2256.994612,1027.469941,3326.535007,N,E,0,543,-87.69114388,42.04349092
3691,1489,1.10E+12,Lake St,-87.690207,42.044203,-87.69112801,42.04421624,-87.692049,42.044231,N,1.70E+11,1.70E+11,R1,R1,2731.230126,2179.645502,200.4961102,1824.17932,1671.328854,2371.825729,1393.364103,2043.981409,2575.212469,2317.687058,1117.501763,3312.53852,N,S,0,543,-87.69114388,42.04349092
1494,1494,1.10E+11,Chicago Ave,-87.680227,42.045011,-87.6799374,42.04561135,-87.679655,42.046215,Y,1.70E+11,1.70E+11,OS,D4,395.2533825,2771.63796,936.9790879,2073.42181,1283.058402,2932.179527,2321.754879,2233.768433,2245.473971,3212.831104,1679.841223,3864.234519,N,W,0,544,-87.68103403,42.0458527
1786,1786,1.10E+11,Grove St,-87.680227,42.045011,-87.68106315,42.04523207,-87.681895,42.045468,N,1.70E+11,1.70E+11,OS,D2,2608.24314,2681.904891,847.8031845,2052.172388,1272.220432,2883.243599,2226.0346,2171.412951,2290.169068,3124.059846,1587.206063,3819.018115,N,N,0,544,-87.68103403,42.0458527
3972,1783,1.10E+11,Sherman Ave,-87.681895,42.045468,-87.68188498,42.04567398,-87.681876,42.04588,Y,1.70E+11,1.70E+11,D2,D3,2477.669176,2682.507563,776.7114111,1972.972495,1343.19026,2799.55104,2163.015964,2206.924147,2244.89191,3052.640098,1583.68744,3735.461563,N,E,0,544,-87.68103403,42.0458527
4357,2201,1.10E+11,Orrington Ave,-87.681876,42.04588,-87.68169674,42.04629189,-87.681518,42.046704,N,1.70E+11,1.70E+11,D3,D3,459.737622,2748.187678,791.9706636,1925.490622,1401.553564,2770.420872,2186.319896,2277.686333,2174.825352,3063.650145,1648.417612,3703.681956,N,E,0,544,-87.68103403,42.0458527
4366,2210,1.10E+11,Davis St,-87.679655,42.046215,-87.68058789,42.04645419,-87.681518,42.046704,Y,1.70E+11,1.70E+11,D4,D3,467.7457854,2815.334341,883.9127591,1966.285852,1388.758052,2834.042275,2279.074786,2313.285694,2152.108223,3153.809501,1717.916032,3764.036062,N,S,0,544,-87.68103403,42.0458527
